"tick","FlagC"
235.0,5
236.0,5
237.0,5
238.0,5
239.0,5
240.0,5
241.0,5
242.0,5
243.0,5
244.0,5
245.0,5
246.0,5
247.0,5
248.0,5
249.0,5
250.0,5
251.0,5
252.0,5
253.0,5
254.0,5
255.0,5
256.0,5
257.0,5
258.0,5
259.0,5
260.0,5
261.0,5
262.0,5
263.0,5
264.0,5
265.0,5
266.0,5
267.0,5
268.0,5
269.0,5
270.0,5
271.0,5
272.0,5
273.0,5
274.0,5
275.0,5
276.0,5
277.0,5
278.0,5
279.0,5
280.0,5
281.0,5
282.0,5
283.0,5
284.0,5
285.0,5
286.0,5
287.0,5
288.0,5
289.0,5
290.0,5
291.0,5
292.0,5
293.0,5
294.0,5
295.0,5
296.0,5
297.0,5
298.0,5
299.0,5
300.0,5
301.0,5
302.0,5
303.0,5
304.0,5
305.0,5
306.0,5
307.0,5
308.0,5
309.0,5
310.0,5
311.0,5
312.0,5
313.0,5
314.0,5
315.0,5
316.0,5
317.0,5
318.0,5
319.0,5
320.0,5
321.0,5
322.0,5
323.0,5
324.0,5
325.0,5
326.0,5
327.0,5
328.0,5
329.0,5
330.0,5
331.0,5
332.0,5
333.0,5
334.0,5
335.0,5
336.0,5
337.0,5
338.0,4
339.0,4
340.0,4
341.0,4
342.0,4
343.0,4
344.0,4
345.0,3
346.0,3
347.0,3
348.0,3
349.0,3
350.0,3
351.0,3
352.0,3
353.0,3
354.0,3
355.0,3
356.0,3
357.0,3
358.0,3
359.0,3
360.0,3
361.0,3
362.0,3
363.0,3
364.0,3
365.0,3
366.0,3
367.0,3
368.0,3
369.0,3
370.0,3
371.0,3
372.0,3
373.0,3
374.0,3
375.0,3
376.0,3
377.0,3
378.0,3
379.0,3
380.0,3
381.0,3
382.0,3
383.0,3
384.0,3
385.0,3
386.0,3
387.0,3
388.0,3
389.0,2
390.0,2
391.0,2
392.0,2
393.0,2
394.0,2
395.0,2
396.0,2
397.0,2
398.0,2
399.0,2
400.0,2
401.0,2
402.0,2
403.0,2
404.0,2
405.0,2
406.0,2
407.0,2
408.0,2
409.0,2
410.0,2
411.0,2
412.0,2
413.0,2
414.0,2
415.0,2
416.0,2
417.0,2
418.0,2
419.0,2
420.0,2
421.0,2
422.0,2
423.0,2
424.0,2
425.0,2
426.0,2
427.0,2
428.0,2
429.0,2
430.0,2
431.0,2
432.0,2
433.0,2
434.0,2
435.0,2
436.0,2
437.0,2
438.0,2
439.0,2
440.0,2
441.0,2
442.0,2
443.0,2
444.0,2
445.0,2
446.0,2
447.0,2
448.0,2
449.0,2
450.0,2
451.0,2
452.0,2
453.0,2
454.0,2
455.0,2
456.0,2
457.0,2
458.0,2
459.0,2
460.0,2
461.0,2
462.0,2
463.0,2
464.0,2
465.0,2
466.0,2
467.0,2
468.0,2
469.0,2
470.0,2
471.0,2
472.0,2
473.0,2
474.0,2
475.0,2
476.0,2
477.0,2
478.0,2
479.0,2
480.0,2
481.0,2
482.0,2
483.0,2
484.0,2
485.0,2
486.0,2
487.0,2
488.0,2
489.0,2
490.0,2
491.0,2
492.0,2
493.0,2
494.0,2
495.0,2
496.0,2
497.0,2
498.0,2
499.0,2
500.0,2
501.0,2
502.0,2
503.0,2
504.0,2
505.0,2
506.0,2
507.0,2
508.0,2
509.0,2
510.0,2
511.0,2
512.0,2
513.0,2
514.0,2
515.0,2
516.0,2
517.0,2
518.0,2
519.0,2
520.0,2
521.0,2
522.0,2
523.0,1
524.0,1
525.0,1
526.0,1
527.0,1
528.0,1
529.0,1
530.0,1
531.0,1
532.0,1
533.0,1
534.0,1
535.0,1
536.0,1
537.0,1
538.0,1
539.0,1
540.0,1
541.0,1
542.0,1
543.0,1
544.0,1
545.0,1
546.0,1
547.0,1
548.0,1
549.0,1
550.0,1
551.0,1
552.0,1
553.0,1
554.0,1
555.0,1
556.0,1
557.0,1
558.0,1
559.0,1
560.0,1
561.0,1
562.0,1
563.0,1
564.0,1
565.0,1
566.0,1
567.0,1
568.0,1
569.0,1
570.0,1
571.0,1
572.0,1
573.0,1
574.0,1
575.0,1
576.0,1
577.0,1
578.0,1
579.0,1
580.0,0
