"tick","FlagC"
212.0,5
213.0,5
214.0,5
215.0,5
216.0,5
217.0,5
218.0,5
219.0,5
220.0,5
221.0,5
222.0,5
223.0,5
224.0,4
225.0,4
226.0,4
227.0,4
228.0,4
229.0,4
230.0,4
231.0,4
232.0,4
233.0,4
234.0,4
235.0,4
236.0,3
237.0,3
238.0,3
239.0,3
240.0,3
241.0,3
242.0,3
243.0,3
244.0,3
245.0,3
246.0,3
247.0,3
248.0,3
249.0,3
250.0,3
251.0,3
252.0,3
253.0,3
254.0,3
255.0,3
256.0,3
257.0,2
258.0,2
259.0,2
260.0,2
261.0,2
262.0,2
263.0,2
264.0,2
265.0,2
266.0,2
267.0,2
268.0,2
269.0,2
270.0,2
271.0,2
272.0,2
273.0,2
274.0,2
275.0,2
276.0,2
277.0,2
278.0,2
279.0,2
280.0,2
281.0,2
282.0,2
283.0,2
284.0,2
285.0,2
286.0,2
287.0,2
288.0,2
289.0,2
290.0,2
291.0,2
292.0,2
293.0,2
294.0,2
295.0,2
296.0,2
297.0,2
298.0,2
299.0,2
300.0,2
301.0,2
302.0,2
303.0,1
304.0,1
305.0,1
306.0,1
307.0,1
308.0,1
309.0,1
310.0,1
311.0,1
312.0,1
313.0,1
314.0,1
315.0,1
316.0,1
317.0,1
318.0,1
319.0,1
320.0,1
321.0,1
322.0,1
323.0,1
324.0,1
325.0,1
326.0,1
327.0,1
328.0,1
329.0,1
330.0,1
331.0,1
332.0,1
333.0,1
334.0,1
335.0,1
336.0,1
337.0,1
338.0,1
339.0,1
340.0,1
341.0,1
342.0,1
343.0,1
344.0,1
345.0,1
346.0,1
347.0,1
348.0,1
349.0,1
350.0,1
351.0,1
352.0,1
353.0,1
354.0,1
355.0,1
356.0,1
357.0,1
358.0,1
359.0,1
360.0,1
361.0,1
362.0,1
363.0,1
364.0,1
365.0,1
366.0,1
367.0,1
368.0,1
369.0,1
370.0,1
371.0,1
372.0,1
373.0,1
374.0,1
375.0,1
376.0,1
377.0,1
378.0,1
379.0,1
380.0,1
381.0,1
382.0,1
383.0,1
384.0,1
385.0,1
386.0,1
387.0,1
388.0,1
389.0,1
390.0,1
391.0,1
392.0,1
393.0,1
394.0,1
395.0,1
396.0,1
397.0,1
398.0,1
399.0,1
400.0,1
401.0,1
402.0,1
403.0,1
404.0,1
405.0,1
406.0,1
407.0,1
408.0,1
409.0,1
410.0,1
411.0,1
412.0,1
413.0,1
414.0,1
415.0,1
416.0,1
417.0,1
418.0,1
419.0,1
420.0,1
421.0,1
422.0,1
423.0,1
424.0,1
425.0,1
426.0,1
427.0,1
428.0,1
429.0,1
430.0,1
431.0,1
432.0,1
433.0,1
434.0,1
435.0,1
436.0,1
437.0,1
438.0,1
439.0,1
440.0,1
441.0,1
442.0,1
443.0,1
444.0,1
445.0,1
446.0,1
447.0,1
448.0,1
449.0,1
450.0,1
451.0,1
452.0,1
453.0,1
454.0,1
455.0,1
456.0,1
457.0,1
458.0,1
459.0,1
460.0,1
461.0,1
462.0,1
463.0,1
464.0,1
465.0,1
466.0,1
467.0,1
468.0,1
469.0,1
470.0,1
471.0,1
472.0,1
473.0,1
474.0,1
475.0,1
476.0,1
477.0,1
478.0,1
479.0,1
480.0,1
481.0,1
482.0,1
483.0,1
484.0,1
485.0,1
486.0,1
487.0,1
488.0,1
489.0,1
490.0,1
491.0,1
492.0,1
493.0,1
494.0,1
495.0,1
496.0,1
497.0,1
498.0,1
499.0,1
500.0,1
501.0,1
502.0,1
503.0,1
504.0,1
505.0,1
506.0,1
507.0,1
508.0,1
509.0,1
510.0,1
511.0,1
512.0,1
513.0,1
514.0,1
515.0,1
516.0,1
517.0,1
518.0,0
