"run","tick","FlagC"
3,63.0,5
3,64.0,5
3,65.0,5
3,66.0,5
3,67.0,4
3,68.0,4
3,69.0,4
3,70.0,4
3,71.0,4
3,72.0,4
3,73.0,4
3,74.0,4
3,75.0,4
3,76.0,4
3,77.0,4
3,78.0,4
3,79.0,4
3,80.0,4
3,81.0,4
3,82.0,4
3,83.0,4
3,84.0,4
3,85.0,4
3,86.0,4
3,87.0,4
3,88.0,4
3,89.0,4
3,90.0,4
3,91.0,4
3,92.0,4
3,93.0,4
3,94.0,4
3,95.0,4
3,96.0,4
3,97.0,4
3,98.0,4
3,99.0,4
3,100.0,4
3,101.0,4
3,102.0,4
3,103.0,4
3,104.0,4
3,105.0,4
3,106.0,3
3,107.0,3
3,108.0,3
3,109.0,3
3,110.0,3
3,111.0,3
3,112.0,3
3,113.0,3
3,114.0,3
3,115.0,3
3,116.0,3
3,117.0,3
3,118.0,3
3,119.0,3
3,120.0,3
3,121.0,3
3,122.0,3
3,123.0,3
3,124.0,3
3,125.0,3
3,126.0,3
3,127.0,3
3,128.0,3
3,129.0,3
3,130.0,3
3,131.0,3
3,132.0,3
3,133.0,3
3,134.0,3
3,135.0,3
3,136.0,3
3,137.0,3
3,138.0,3
3,139.0,3
3,140.0,3
3,141.0,3
3,142.0,3
3,143.0,3
3,144.0,3
3,145.0,3
3,146.0,2
3,147.0,2
3,148.0,2
3,149.0,2
3,150.0,2
3,151.0,2
3,152.0,2
3,153.0,2
3,154.0,2
3,155.0,2
3,156.0,1
3,157.0,1
3,158.0,1
3,159.0,1
3,160.0,1
3,161.0,1
3,162.0,1
3,163.0,1
3,164.0,1
3,165.0,1
3,166.0,1
3,167.0,1
3,168.0,1
3,169.0,1
3,170.0,1
3,171.0,1
3,172.0,1
3,173.0,1
3,174.0,1
3,175.0,1
3,176.0,1
3,177.0,1
3,178.0,1
3,179.0,1
3,180.0,1
3,181.0,1
3,182.0,1
3,183.0,1
3,184.0,1
3,185.0,1
3,186.0,1
3,187.0,1
3,188.0,1
3,189.0,1
3,190.0,1
3,191.0,1
3,192.0,1
3,193.0,1
3,194.0,1
3,195.0,1
3,196.0,0
5,1.0,25
5,2.0,24
5,3.0,24
5,4.0,23
5,5.0,23
5,6.0,23
5,7.0,23
5,8.0,23
5,9.0,23
5,10.0,23
5,11.0,23
5,12.0,23
5,13.0,23
5,14.0,23
5,15.0,23
5,16.0,23
5,17.0,21
5,18.0,21
5,19.0,21
5,20.0,21
5,21.0,20
5,22.0,20
5,23.0,18
5,24.0,17
5,25.0,17
5,26.0,15
5,27.0,14
5,28.0,13
5,29.0,12
5,30.0,12
5,31.0,12
5,32.0,11
5,33.0,11
5,34.0,11
5,35.0,9
5,36.0,9
5,37.0,9
5,38.0,9
5,39.0,8
5,40.0,8
5,41.0,8
5,42.0,8
5,43.0,8
5,44.0,7
5,45.0,7
5,46.0,7
5,47.0,7
5,48.0,7
5,49.0,7
5,50.0,6
5,51.0,6
5,52.0,6
5,53.0,5
5,54.0,5
5,55.0,5
5,56.0,5
5,57.0,5
5,58.0,5
5,59.0,5
5,60.0,5
5,61.0,5
5,62.0,5
5,63.0,5
5,64.0,5
5,65.0,5
5,66.0,5
5,67.0,5
5,68.0,5
5,69.0,5
5,70.0,5
5,71.0,5
5,72.0,5
5,73.0,5
5,74.0,5
5,75.0,5
5,76.0,5
5,77.0,5
5,78.0,5
5,79.0,5
5,80.0,5
5,81.0,5
5,82.0,5
5,83.0,5
5,84.0,5
5,85.0,5
5,86.0,5
5,87.0,5
5,88.0,5
5,89.0,5
5,90.0,4
5,91.0,4
5,92.0,4
5,93.0,4
5,94.0,4
5,95.0,4
5,96.0,4
5,97.0,4
5,98.0,4
5,99.0,4
5,100.0,4
5,101.0,4
5,102.0,4
5,103.0,4
5,104.0,4
5,105.0,4
5,106.0,4
5,107.0,4
5,108.0,4
5,109.0,4
5,110.0,4
5,111.0,4
5,112.0,4
5,113.0,4
5,114.0,4
5,115.0,4
5,116.0,4
5,117.0,4
5,118.0,4
5,119.0,4
5,120.0,4
5,121.0,4
5,122.0,4
5,123.0,4
5,124.0,4
5,125.0,4
5,126.0,4
5,127.0,4
5,128.0,4
5,129.0,4
5,130.0,4
5,131.0,4
5,132.0,4
5,133.0,4
5,134.0,4
5,135.0,4
5,136.0,4
5,137.0,4
5,138.0,4
5,139.0,4
5,140.0,4
5,141.0,4
5,142.0,4
5,143.0,4
5,144.0,4
5,145.0,4
5,146.0,3
5,147.0,3
5,148.0,3
5,149.0,3
5,150.0,3
5,151.0,3
5,152.0,3
5,153.0,3
5,154.0,3
5,155.0,3
5,156.0,3
5,157.0,3
5,158.0,3
5,159.0,3
5,160.0,3
5,161.0,3
5,162.0,2
5,163.0,2
5,164.0,2
5,165.0,2
5,166.0,2
5,167.0,2
5,168.0,2
5,169.0,2
5,170.0,2
5,171.0,2
5,172.0,2
5,173.0,2
5,174.0,2
5,175.0,2
5,176.0,2
5,177.0,2
5,178.0,2
5,179.0,2
5,180.0,2
5,181.0,2
5,182.0,1
5,183.0,1
5,184.0,1
5,185.0,1
5,186.0,1
5,187.0,1
5,188.0,1
5,189.0,1
5,190.0,1
5,191.0,1
5,192.0,1
5,193.0,1
5,194.0,1
5,195.0,1
5,196.0,1
5,197.0,1
5,198.0,1
5,199.0,1
5,200.0,1
5,201.0,1
5,202.0,1
5,203.0,1
5,204.0,1
5,205.0,1
5,206.0,1
5,207.0,1
5,208.0,1
5,209.0,1
5,210.0,1
5,211.0,1
5,212.0,1
5,213.0,1
5,214.0,1
5,215.0,1
5,216.0,1
5,217.0,1
5,218.0,1
5,219.0,1
5,220.0,1
5,221.0,1
5,222.0,1
5,223.0,1
5,224.0,1
5,225.0,1
5,226.0,1
5,227.0,1
5,228.0,1
5,229.0,1
5,230.0,1
5,231.0,1
5,232.0,1
5,233.0,1
5,234.0,1
5,235.0,1
5,236.0,1
5,237.0,1
5,238.0,1
5,239.0,1
5,240.0,1
5,241.0,1
5,242.0,1
5,243.0,1
5,244.0,1
5,245.0,1
5,246.0,1
5,247.0,1
5,248.0,1
5,249.0,1
5,250.0,1
5,251.0,1
5,252.0,1
5,253.0,1
5,254.0,1
5,255.0,1
5,256.0,1
5,257.0,1
5,258.0,1
5,259.0,1
5,260.0,1
5,261.0,1
5,262.0,1
5,263.0,1
5,264.0,1
5,265.0,1
5,266.0,1
5,267.0,1
5,268.0,1
5,269.0,1
5,270.0,1
5,271.0,1
5,272.0,1
5,273.0,1
5,274.0,1
5,275.0,1
5,276.0,1
5,277.0,1
5,278.0,1
5,279.0,1
5,280.0,1
5,281.0,1
5,282.0,1
5,283.0,1
5,284.0,1
5,285.0,1
5,286.0,1
5,287.0,1
5,288.0,1
5,289.0,1
5,290.0,1
5,291.0,1
5,292.0,1
5,293.0,1
5,294.0,1
5,295.0,1
5,296.0,1
5,297.0,1
5,298.0,1
5,299.0,1
5,300.0,1
5,301.0,1
5,302.0,1
5,303.0,1
5,304.0,1
5,305.0,1
5,306.0,1
5,307.0,1
5,308.0,1
5,309.0,1
5,310.0,1
5,311.0,1
5,312.0,1
5,313.0,1
5,314.0,1
5,315.0,1
5,316.0,1
5,317.0,1
5,318.0,1
5,319.0,1
5,320.0,0
7,1.0,23
7,2.0,23
7,3.0,23
7,4.0,23
7,5.0,23
7,6.0,23
7,7.0,23
7,8.0,22
7,9.0,22
7,10.0,22
7,11.0,22
7,12.0,21
7,13.0,20
7,14.0,20
7,15.0,20
7,16.0,20
7,17.0,20
7,18.0,20
7,19.0,20
7,20.0,19
7,21.0,19
7,22.0,19
7,23.0,19
7,24.0,19
7,25.0,19
7,26.0,18
7,27.0,17
7,28.0,17
7,29.0,17
7,30.0,17
7,31.0,17
7,32.0,17
7,33.0,17
7,34.0,16
7,35.0,15
7,36.0,15
7,37.0,15
7,38.0,15
7,39.0,15
7,40.0,14
7,41.0,14
7,42.0,14
7,43.0,14
7,44.0,14
7,45.0,14
7,46.0,14
7,47.0,14
7,48.0,14
7,49.0,14
7,50.0,14
7,51.0,13
7,52.0,13
7,53.0,13
7,54.0,13
7,55.0,13
7,56.0,13
7,57.0,13
7,58.0,13
7,59.0,12
7,60.0,12
7,61.0,11
7,62.0,11
7,63.0,11
7,64.0,10
7,65.0,10
7,66.0,10
7,67.0,10
7,68.0,10
7,69.0,10
7,70.0,10
7,71.0,10
7,72.0,10
7,73.0,10
7,74.0,10
7,75.0,10
7,76.0,10
7,77.0,10
7,78.0,10
7,79.0,10
7,80.0,9
7,81.0,9
7,82.0,8
7,83.0,8
7,84.0,8
7,85.0,8
7,86.0,8
7,87.0,8
7,88.0,8
7,89.0,8
7,90.0,8
7,91.0,8
7,92.0,7
7,93.0,7
7,94.0,7
7,95.0,7
7,96.0,7
7,97.0,7
7,98.0,6
7,99.0,6
7,100.0,6
7,101.0,6
7,102.0,6
7,103.0,5
7,104.0,5
7,105.0,5
7,106.0,5
7,107.0,5
7,108.0,5
7,109.0,5
7,110.0,5
7,111.0,5
7,112.0,5
7,113.0,5
7,114.0,5
7,115.0,5
7,116.0,5
7,117.0,5
7,118.0,5
7,119.0,5
7,120.0,5
7,121.0,5
7,122.0,5
7,123.0,5
7,124.0,5
7,125.0,5
7,126.0,4
7,127.0,4
7,128.0,4
7,129.0,4
7,130.0,4
7,131.0,4
7,132.0,4
7,133.0,4
7,134.0,4
7,135.0,4
7,136.0,4
7,137.0,4
7,138.0,4
7,139.0,4
7,140.0,4
7,141.0,3
7,142.0,3
7,143.0,3
7,144.0,3
7,145.0,3
7,146.0,3
7,147.0,3
7,148.0,3
7,149.0,3
7,150.0,3
7,151.0,3
7,152.0,3
7,153.0,3
7,154.0,3
7,155.0,3
7,156.0,3
7,157.0,3
7,158.0,3
7,159.0,3
7,160.0,3
7,161.0,3
7,162.0,3
7,163.0,3
7,164.0,3
7,165.0,3
7,166.0,3
7,167.0,3
7,168.0,3
7,169.0,3
7,170.0,3
7,171.0,3
7,172.0,3
7,173.0,3
7,174.0,3
7,175.0,3
7,176.0,3
7,177.0,3
7,178.0,3
7,179.0,3
7,180.0,3
7,181.0,3
7,182.0,3
7,183.0,3
7,184.0,3
7,185.0,3
7,186.0,3
7,187.0,3
7,188.0,3
7,189.0,3
7,190.0,3
7,191.0,3
7,192.0,3
7,193.0,3
7,194.0,3
7,195.0,3
7,196.0,3
7,197.0,3
7,198.0,3
7,199.0,3
7,200.0,3
7,201.0,3
7,202.0,3
7,203.0,3
7,204.0,3
7,205.0,3
7,206.0,3
7,207.0,3
7,208.0,3
7,209.0,3
7,210.0,3
7,211.0,3
7,212.0,3
7,213.0,3
7,214.0,3
7,215.0,3
7,216.0,3
7,217.0,3
7,218.0,3
7,219.0,3
7,220.0,3
7,221.0,3
7,222.0,3
7,223.0,3
7,224.0,3
7,225.0,3
7,226.0,3
7,227.0,3
7,228.0,3
7,229.0,3
7,230.0,3
7,231.0,3
7,232.0,3
7,233.0,3
7,234.0,3
7,235.0,3
7,236.0,3
7,237.0,3
7,238.0,3
7,239.0,3
7,240.0,3
7,241.0,3
7,242.0,3
7,243.0,3
7,244.0,3
7,245.0,3
7,246.0,3
7,247.0,3
7,248.0,3
7,249.0,3
7,250.0,3
7,251.0,3
7,252.0,3
7,253.0,3
7,254.0,3
7,255.0,3
7,256.0,3
7,257.0,3
7,258.0,3
7,259.0,3
7,260.0,3
7,261.0,3
7,262.0,3
7,263.0,3
7,264.0,3
7,265.0,3
7,266.0,3
7,267.0,3
7,268.0,3
7,269.0,3
7,270.0,3
7,271.0,3
7,272.0,3
7,273.0,3
7,274.0,3
7,275.0,3
7,276.0,3
7,277.0,3
7,278.0,3
7,279.0,3
7,280.0,3
7,281.0,2
7,282.0,2
7,283.0,2
7,284.0,2
7,285.0,2
7,286.0,2
7,287.0,2
7,288.0,2
7,289.0,2
7,290.0,2
7,291.0,2
7,292.0,2
7,293.0,2
7,294.0,2
7,295.0,2
7,296.0,2
7,297.0,2
7,298.0,2
7,299.0,2
7,300.0,2
7,301.0,2
7,302.0,2
7,303.0,2
7,304.0,2
7,305.0,2
7,306.0,2
7,307.0,2
7,308.0,2
7,309.0,2
7,310.0,2
7,311.0,2
7,312.0,2
7,313.0,2
7,314.0,2
7,315.0,2
7,316.0,2
7,317.0,2
7,318.0,2
7,319.0,2
7,320.0,2
7,321.0,2
7,322.0,2
7,323.0,2
7,324.0,2
7,325.0,2
7,326.0,2
7,327.0,2
7,328.0,2
7,329.0,2
7,330.0,2
7,331.0,1
7,332.0,1
7,333.0,1
7,334.0,1
7,335.0,1
7,336.0,1
7,337.0,1
7,338.0,1
7,339.0,1
7,340.0,1
7,341.0,1
7,342.0,1
7,343.0,1
7,344.0,1
7,345.0,1
7,346.0,1
7,347.0,1
7,348.0,1
7,349.0,1
7,350.0,1
7,351.0,1
7,352.0,1
7,353.0,1
7,354.0,1
7,355.0,1
7,356.0,1
7,357.0,1
7,358.0,1
7,359.0,1
7,360.0,1
7,361.0,1
7,362.0,1
7,363.0,1
7,364.0,1
7,365.0,1
7,366.0,1
7,367.0,1
7,368.0,1
7,369.0,1
7,370.0,1
7,371.0,1
7,372.0,1
7,373.0,1
7,374.0,1
7,375.0,1
7,376.0,1
7,377.0,1
7,378.0,1
7,379.0,1
7,380.0,1
7,381.0,1
7,382.0,1
7,383.0,1
7,384.0,1
7,385.0,1
7,386.0,1
7,387.0,1
7,388.0,1
7,389.0,1
7,390.0,1
7,391.0,1
7,392.0,1
7,393.0,1
7,394.0,1
7,395.0,1
7,396.0,1
7,397.0,1
7,398.0,1
7,399.0,1
7,400.0,1
7,401.0,1
7,402.0,1
7,403.0,1
7,404.0,1
7,405.0,1
7,406.0,1
7,407.0,1
7,408.0,1
7,409.0,1
7,410.0,1
7,411.0,1
7,412.0,1
7,413.0,1
7,414.0,1
7,415.0,1
7,416.0,1
7,417.0,1
7,418.0,1
7,419.0,1
7,420.0,1
7,421.0,1
7,422.0,1
7,423.0,1
7,424.0,1
7,425.0,1
7,426.0,1
7,427.0,1
7,428.0,1
7,429.0,1
7,430.0,1
7,431.0,1
7,432.0,1
7,433.0,1
7,434.0,1
7,435.0,1
7,436.0,1
7,437.0,1
7,438.0,1
7,439.0,1
7,440.0,1
7,441.0,1
7,442.0,1
7,443.0,1
7,444.0,1
7,445.0,0
9,1.0,25
9,2.0,25
9,3.0,23
9,4.0,22
9,5.0,21
9,6.0,21
9,7.0,21
9,8.0,21
9,9.0,21
9,10.0,20
9,11.0,20
9,12.0,19
9,13.0,19
9,14.0,19
9,15.0,19
9,16.0,19
9,17.0,17
9,18.0,16
9,19.0,16
9,20.0,16
9,21.0,15
9,22.0,15
9,23.0,15
9,24.0,15
9,25.0,14
9,26.0,13
9,27.0,13
9,28.0,13
9,29.0,13
9,30.0,13
9,31.0,13
9,32.0,11
9,33.0,11
9,34.0,11
9,35.0,11
9,36.0,11
9,37.0,11
9,38.0,11
9,39.0,10
9,40.0,10
9,41.0,9
9,42.0,8
9,43.0,7
9,44.0,7
9,45.0,6
9,46.0,5
9,47.0,5
9,48.0,5
9,49.0,5
9,50.0,5
9,51.0,5
9,52.0,5
9,53.0,5
9,54.0,5
9,55.0,5
9,56.0,5
9,57.0,5
9,58.0,5
9,59.0,5
9,60.0,5
9,61.0,5
9,62.0,4
9,63.0,4
9,64.0,4
9,65.0,4
9,66.0,3
9,67.0,3
9,68.0,3
9,69.0,3
9,70.0,3
9,71.0,3
9,72.0,3
9,73.0,3
9,74.0,3
9,75.0,3
9,76.0,3
9,77.0,3
9,78.0,3
9,79.0,3
9,80.0,3
9,81.0,3
9,82.0,3
9,83.0,3
9,84.0,3
9,85.0,3
9,86.0,3
9,87.0,3
9,88.0,3
9,89.0,3
9,90.0,3
9,91.0,3
9,92.0,3
9,93.0,3
9,94.0,3
9,95.0,3
9,96.0,3
9,97.0,3
9,98.0,3
9,99.0,3
9,100.0,3
9,101.0,3
9,102.0,3
9,103.0,3
9,104.0,3
9,105.0,3
9,106.0,3
9,107.0,3
9,108.0,3
9,109.0,3
9,110.0,3
9,111.0,3
9,112.0,3
9,113.0,3
9,114.0,3
9,115.0,3
9,116.0,3
9,117.0,3
9,118.0,3
9,119.0,3
9,120.0,3
9,121.0,3
9,122.0,3
9,123.0,3
9,124.0,3
9,125.0,3
9,126.0,3
9,127.0,3
9,128.0,3
9,129.0,3
9,130.0,3
9,131.0,3
9,132.0,3
9,133.0,3
9,134.0,3
9,135.0,3
9,136.0,3
9,137.0,3
9,138.0,3
9,139.0,3
9,140.0,3
9,141.0,3
9,142.0,3
9,143.0,3
9,144.0,3
9,145.0,3
9,146.0,3
9,147.0,3
9,148.0,3
9,149.0,3
9,150.0,2
9,151.0,2
9,152.0,2
9,153.0,2
9,154.0,2
9,155.0,2
9,156.0,2
9,157.0,2
9,158.0,2
9,159.0,1
9,160.0,1
9,161.0,1
9,162.0,1
9,163.0,1
9,164.0,1
9,165.0,1
9,166.0,1
9,167.0,1
9,168.0,1
9,169.0,1
9,170.0,1
9,171.0,1
9,172.0,1
9,173.0,1
9,174.0,1
9,175.0,1
9,176.0,1
9,177.0,1
9,178.0,1
9,179.0,1
9,180.0,1
9,181.0,1
9,182.0,1
9,183.0,1
9,184.0,1
9,185.0,1
9,186.0,1
9,187.0,1
9,188.0,1
9,189.0,1
9,190.0,1
9,191.0,1
9,192.0,1
9,193.0,1
9,194.0,1
9,195.0,1
9,196.0,0
11,1.0,24
11,2.0,24
11,3.0,23
11,4.0,21
11,5.0,21
11,6.0,21
11,7.0,21
11,8.0,21
11,9.0,21
11,10.0,21
11,11.0,21
11,12.0,21
11,13.0,21
11,14.0,21
11,15.0,21
11,16.0,19
11,17.0,19
11,18.0,19
11,19.0,19
11,20.0,19
11,21.0,19
11,22.0,18
11,23.0,17
11,24.0,15
11,25.0,14
11,26.0,14
11,27.0,14
11,28.0,14
11,29.0,14
11,30.0,14
11,31.0,14
11,32.0,14
11,33.0,14
11,34.0,13
11,35.0,13
11,36.0,13
11,37.0,10
11,38.0,9
11,39.0,9
11,40.0,9
11,41.0,9
11,42.0,9
11,43.0,9
11,44.0,9
11,45.0,9
11,46.0,8
11,47.0,8
11,48.0,8
11,49.0,8
11,50.0,8
11,51.0,8
11,52.0,7
11,53.0,7
11,54.0,7
11,55.0,7
11,56.0,7
11,57.0,7
11,58.0,7
11,59.0,7
11,60.0,6
11,61.0,6
11,62.0,6
11,63.0,6
11,64.0,6
11,65.0,6
11,66.0,6
11,67.0,6
11,68.0,5
11,69.0,5
11,70.0,5
11,71.0,5
11,72.0,5
11,73.0,5
11,74.0,5
11,75.0,5
11,76.0,5
11,77.0,5
11,78.0,5
11,79.0,5
11,80.0,5
11,81.0,5
11,82.0,5
11,83.0,5
11,84.0,5
11,85.0,5
11,86.0,5
11,87.0,5
11,88.0,5
11,89.0,5
11,90.0,5
11,91.0,5
11,92.0,5
11,93.0,5
11,94.0,5
11,95.0,5
11,96.0,4
11,97.0,4
11,98.0,4
11,99.0,4
11,100.0,4
11,101.0,4
11,102.0,4
11,103.0,4
11,104.0,4
11,105.0,4
11,106.0,4
11,107.0,4
11,108.0,4
11,109.0,4
11,110.0,4
11,111.0,4
11,112.0,4
11,113.0,4
11,114.0,4
11,115.0,4
11,116.0,4
11,117.0,4
11,118.0,4
11,119.0,4
11,120.0,4
11,121.0,4
11,122.0,4
11,123.0,4
11,124.0,3
11,125.0,3
11,126.0,3
11,127.0,3
11,128.0,3
11,129.0,3
11,130.0,3
11,131.0,3
11,132.0,3
11,133.0,3
11,134.0,3
11,135.0,3
11,136.0,3
11,137.0,3
11,138.0,3
11,139.0,3
11,140.0,3
11,141.0,3
11,142.0,3
11,143.0,3
11,144.0,3
11,145.0,3
11,146.0,3
11,147.0,3
