"run","tick","FlagC"
1,342.0,2
1,343.0,2
1,344.0,2
1,345.0,2
1,346.0,2
1,347.0,2
1,348.0,2
1,349.0,2
1,350.0,2
1,351.0,2
1,352.0,2
1,353.0,2
1,354.0,2
1,355.0,2
1,356.0,2
1,357.0,2
1,358.0,2
1,359.0,2
1,360.0,2
1,361.0,2
1,362.0,2
1,363.0,2
1,364.0,2
1,365.0,2
1,366.0,2
1,367.0,2
1,368.0,2
1,369.0,2
1,370.0,2
1,371.0,2
1,372.0,2
1,373.0,2
1,374.0,2
1,375.0,2
1,376.0,2
1,377.0,2
1,378.0,2
1,379.0,2
1,380.0,2
1,381.0,2
1,382.0,2
1,383.0,2
1,384.0,2
1,385.0,2
1,386.0,2
1,387.0,2
1,388.0,2
1,389.0,2
1,390.0,2
1,391.0,2
1,392.0,2
1,393.0,2
1,394.0,2
1,395.0,2
1,396.0,2
1,397.0,2
1,398.0,2
1,399.0,2
1,400.0,2
1,401.0,2
1,402.0,2
1,403.0,2
1,404.0,2
1,405.0,2
1,406.0,2
1,407.0,2
1,408.0,2
1,409.0,2
1,410.0,2
1,411.0,2
1,412.0,2
1,413.0,2
1,414.0,2
1,415.0,2
1,416.0,2
1,417.0,2
1,418.0,2
1,419.0,2
1,420.0,2
1,421.0,2
1,422.0,2
1,423.0,2
1,424.0,2
1,425.0,2
1,426.0,2
1,427.0,2
1,428.0,2
1,429.0,2
1,430.0,2
1,431.0,2
1,432.0,2
1,433.0,2
1,434.0,2
1,435.0,2
1,436.0,2
1,437.0,2
1,438.0,2
1,439.0,2
1,440.0,2
1,441.0,2
1,442.0,2
1,443.0,2
1,444.0,2
1,445.0,2
1,446.0,2
1,447.0,2
1,448.0,2
1,449.0,2
1,450.0,2
1,451.0,2
1,452.0,2
1,453.0,2
1,454.0,2
1,455.0,2
1,456.0,2
1,457.0,2
1,458.0,2
1,459.0,2
1,460.0,2
1,461.0,2
1,462.0,2
1,463.0,2
1,464.0,2
1,465.0,2
1,466.0,2
1,467.0,2
1,468.0,2
1,469.0,2
1,470.0,2
1,471.0,2
1,472.0,2
1,473.0,2
1,474.0,2
1,475.0,2
1,476.0,2
1,477.0,2
1,478.0,2
1,479.0,2
1,480.0,2
1,481.0,1
1,482.0,1
1,483.0,1
1,484.0,1
1,485.0,1
1,486.0,1
1,487.0,1
1,488.0,1
1,489.0,1
1,490.0,1
1,491.0,1
1,492.0,1
1,493.0,1
1,494.0,1
1,495.0,1
1,496.0,1
1,497.0,1
1,498.0,1
1,499.0,1
1,500.0,1
1,501.0,1
1,502.0,1
1,503.0,1
1,504.0,1
1,505.0,1
1,506.0,0
3,1.0,24
3,2.0,24
3,3.0,23
3,4.0,23
3,5.0,22
3,6.0,22
3,7.0,21
3,8.0,21
3,9.0,21
3,10.0,21
3,11.0,21
3,12.0,21
3,13.0,21
3,14.0,21
3,15.0,21
3,16.0,21
3,17.0,20
3,18.0,20
3,19.0,20
3,20.0,19
3,21.0,19
3,22.0,18
3,23.0,18
3,24.0,17
3,25.0,17
3,26.0,17
3,27.0,14
3,28.0,14
3,29.0,13
3,30.0,12
3,31.0,11
3,32.0,9
3,33.0,9
3,34.0,7
3,35.0,7
3,36.0,7
3,37.0,7
3,38.0,7
3,39.0,7
3,40.0,6
3,41.0,6
3,42.0,6
3,43.0,6
3,44.0,5
3,45.0,4
3,46.0,4
3,47.0,4
3,48.0,4
3,49.0,4
3,50.0,4
3,51.0,4
3,52.0,4
3,53.0,4
3,54.0,4
3,55.0,4
3,56.0,4
3,57.0,4
3,58.0,4
3,59.0,4
3,60.0,4
3,61.0,4
3,62.0,4
3,63.0,4
3,64.0,4
3,65.0,4
3,66.0,4
3,67.0,3
3,68.0,3
3,69.0,3
3,70.0,3
3,71.0,3
3,72.0,3
3,73.0,3
3,74.0,3
3,75.0,3
3,76.0,3
3,77.0,3
3,78.0,3
3,79.0,3
3,80.0,3
3,81.0,3
3,82.0,3
3,83.0,3
3,84.0,2
3,85.0,2
3,86.0,2
3,87.0,2
3,88.0,2
3,89.0,2
3,90.0,2
3,91.0,2
3,92.0,2
3,93.0,2
3,94.0,2
3,95.0,2
3,96.0,2
3,97.0,2
3,98.0,2
3,99.0,2
3,100.0,2
3,101.0,2
3,102.0,2
3,103.0,2
3,104.0,2
3,105.0,2
3,106.0,2
3,107.0,2
3,108.0,2
3,109.0,2
3,110.0,2
3,111.0,1
3,112.0,1
3,113.0,1
3,114.0,1
3,115.0,1
3,116.0,1
3,117.0,1
3,118.0,1
3,119.0,1
3,120.0,1
3,121.0,1
3,122.0,1
3,123.0,1
3,124.0,1
3,125.0,1
3,126.0,1
3,127.0,1
3,128.0,1
3,129.0,1
3,130.0,1
3,131.0,1
3,132.0,1
3,133.0,1
3,134.0,1
3,135.0,1
3,136.0,1
3,137.0,1
3,138.0,1
3,139.0,1
3,140.0,1
3,141.0,1
3,142.0,1
3,143.0,1
3,144.0,1
3,145.0,1
3,146.0,1
3,147.0,1
3,148.0,1
3,149.0,1
3,150.0,1
3,151.0,1
3,152.0,1
3,153.0,1
3,154.0,1
3,155.0,1
3,156.0,1
3,157.0,1
3,158.0,1
3,159.0,1
3,160.0,1
3,161.0,1
3,162.0,1
3,163.0,1
3,164.0,1
3,165.0,1
3,166.0,1
3,167.0,1
3,168.0,1
3,169.0,1
3,170.0,1
3,171.0,1
3,172.0,1
3,173.0,1
3,174.0,1
3,175.0,1
3,176.0,1
3,177.0,1
3,178.0,1
3,179.0,1
3,180.0,1
3,181.0,1
3,182.0,1
3,183.0,1
3,184.0,1
3,185.0,0
5,1.0,24
5,2.0,24
5,3.0,23
5,4.0,23
5,5.0,23
5,6.0,23
5,7.0,23
5,8.0,23
5,9.0,23
5,10.0,22
5,11.0,22
5,12.0,22
5,13.0,22
5,14.0,22
5,15.0,22
5,16.0,22
5,17.0,22
5,18.0,20
5,19.0,20
5,20.0,19
5,21.0,19
5,22.0,19
5,23.0,19
5,24.0,19
5,25.0,18
5,26.0,18
5,27.0,16
5,28.0,16
5,29.0,15
5,30.0,15
5,31.0,15
5,32.0,15
5,33.0,15
5,34.0,14
5,35.0,14
5,36.0,14
5,37.0,12
5,38.0,12
5,39.0,11
5,40.0,11
5,41.0,11
5,42.0,10
5,43.0,10
5,44.0,10
5,45.0,10
5,46.0,10
5,47.0,10
5,48.0,10
5,49.0,10
5,50.0,10
5,51.0,10
5,52.0,9
5,53.0,8
5,54.0,8
5,55.0,8
5,56.0,7
5,57.0,7
5,58.0,7
5,59.0,7
5,60.0,7
5,61.0,7
5,62.0,7
5,63.0,7
5,64.0,7
5,65.0,7
5,66.0,7
5,67.0,7
5,68.0,7
5,69.0,6
5,70.0,6
5,71.0,6
5,72.0,6
5,73.0,5
5,74.0,5
5,75.0,5
5,76.0,5
5,77.0,5
5,78.0,5
5,79.0,5
5,80.0,5
5,81.0,5
5,82.0,5
5,83.0,5
5,84.0,5
5,85.0,5
5,86.0,5
5,87.0,5
5,88.0,5
5,89.0,5
5,90.0,5
5,91.0,5
5,92.0,5
5,93.0,5
5,94.0,5
5,95.0,5
5,96.0,5
5,97.0,5
5,98.0,5
5,99.0,5
5,100.0,5
5,101.0,5
5,102.0,5
5,103.0,5
5,104.0,5
5,105.0,4
5,106.0,4
5,107.0,4
5,108.0,4
5,109.0,4
5,110.0,4
5,111.0,4
5,112.0,4
5,113.0,4
5,114.0,4
5,115.0,4
5,116.0,4
5,117.0,4
5,118.0,2
5,119.0,2
5,120.0,2
5,121.0,2
5,122.0,2
5,123.0,2
5,124.0,2
5,125.0,2
5,126.0,2
5,127.0,2
5,128.0,2
5,129.0,2
5,130.0,2
5,131.0,2
5,132.0,2
5,133.0,2
5,134.0,2
5,135.0,2
5,136.0,2
5,137.0,2
5,138.0,2
5,139.0,2
5,140.0,2
5,141.0,2
5,142.0,2
5,143.0,2
5,144.0,2
5,145.0,2
5,146.0,2
5,147.0,2
5,148.0,2
5,149.0,2
5,150.0,2
5,151.0,2
5,152.0,2
5,153.0,2
5,154.0,2
5,155.0,2
5,156.0,2
5,157.0,2
5,158.0,2
5,159.0,2
5,160.0,2
5,161.0,2
5,162.0,2
5,163.0,2
5,164.0,2
5,165.0,2
5,166.0,2
5,167.0,2
5,168.0,2
5,169.0,2
5,170.0,2
5,171.0,2
5,172.0,2
5,173.0,2
5,174.0,2
5,175.0,2
5,176.0,2
5,177.0,2
5,178.0,2
5,179.0,2
5,180.0,2
5,181.0,2
5,182.0,2
5,183.0,2
5,184.0,2
5,185.0,2
5,186.0,2
5,187.0,2
5,188.0,2
5,189.0,2
5,190.0,2
5,191.0,2
5,192.0,2
5,193.0,2
5,194.0,2
5,195.0,2
5,196.0,2
5,197.0,2
5,198.0,2
5,199.0,2
5,200.0,2
5,201.0,2
5,202.0,2
5,203.0,2
5,204.0,2
5,205.0,2
5,206.0,2
5,207.0,2
5,208.0,2
5,209.0,2
5,210.0,2
5,211.0,2
5,212.0,2
5,213.0,2
5,214.0,2
5,215.0,2
5,216.0,2
5,217.0,2
5,218.0,2
5,219.0,2
5,220.0,2
5,221.0,2
5,222.0,2
5,223.0,2
5,224.0,2
5,225.0,2
5,226.0,2
5,227.0,2
5,228.0,2
5,229.0,1
5,230.0,1
5,231.0,1
5,232.0,1
5,233.0,1
5,234.0,1
5,235.0,1
5,236.0,1
5,237.0,1
5,238.0,1
5,239.0,1
5,240.0,1
5,241.0,1
5,242.0,1
5,243.0,1
5,244.0,1
5,245.0,1
5,246.0,1
5,247.0,1
5,248.0,0
7,1.0,23
7,2.0,21
7,3.0,21
7,4.0,21
7,5.0,20
7,6.0,20
7,7.0,20
7,8.0,20
7,9.0,20
7,10.0,20
7,11.0,20
7,12.0,19
7,13.0,19
7,14.0,19
7,15.0,19
7,16.0,19
7,17.0,19
7,18.0,19
7,19.0,19
7,20.0,19
7,21.0,19
7,22.0,17
7,23.0,17
7,24.0,17
7,25.0,17
7,26.0,17
7,27.0,17
7,28.0,17
7,29.0,17
7,30.0,17
7,31.0,17
7,32.0,17
7,33.0,17
7,34.0,17
7,35.0,17
7,36.0,17
7,37.0,17
7,38.0,16
7,39.0,16
7,40.0,16
7,41.0,16
7,42.0,16
7,43.0,16
7,44.0,16
7,45.0,16
7,46.0,16
7,47.0,16
7,48.0,16
7,49.0,15
7,50.0,15
7,51.0,15
7,52.0,14
7,53.0,14
7,54.0,14
7,55.0,14
7,56.0,14
7,57.0,14
7,58.0,14
7,59.0,14
7,60.0,14
7,61.0,14
7,62.0,14
7,63.0,14
7,64.0,13
7,65.0,13
7,66.0,13
7,67.0,13
7,68.0,13
7,69.0,13
7,70.0,13
7,71.0,13
7,72.0,13
7,73.0,13
7,74.0,13
7,75.0,13
7,76.0,13
7,77.0,13
7,78.0,12
7,79.0,12
7,80.0,12
7,81.0,12
7,82.0,11
7,83.0,11
7,84.0,11
7,85.0,11
7,86.0,10
7,87.0,10
7,88.0,10
7,89.0,10
7,90.0,9
7,91.0,9
7,92.0,9
7,93.0,9
7,94.0,9
7,95.0,9
7,96.0,9
7,97.0,9
7,98.0,9
7,99.0,9
7,100.0,9
7,101.0,9
7,102.0,9
7,103.0,8
7,104.0,8
7,105.0,8
7,106.0,8
7,107.0,8
7,108.0,8
7,109.0,8
7,110.0,8
7,111.0,8
7,112.0,8
7,113.0,8
7,114.0,7
7,115.0,7
7,116.0,7
7,117.0,7
7,118.0,7
7,119.0,7
7,120.0,7
7,121.0,7
7,122.0,7
7,123.0,7
7,124.0,7
7,125.0,7
7,126.0,7
7,127.0,7
7,128.0,7
7,129.0,7
7,130.0,7
7,131.0,7
7,132.0,7
7,133.0,7
7,134.0,7
7,135.0,7
7,136.0,7
7,137.0,7
7,138.0,7
7,139.0,7
7,140.0,7
7,141.0,7
7,142.0,7
7,143.0,7
7,144.0,7
7,145.0,7
7,146.0,7
7,147.0,7
7,148.0,7
7,149.0,7
7,150.0,7
7,151.0,7
7,152.0,7
7,153.0,7
7,154.0,7
7,155.0,7
7,156.0,7
7,157.0,7
7,158.0,7
7,159.0,7
7,160.0,7
7,161.0,7
7,162.0,7
7,163.0,7
7,164.0,7
7,165.0,7
7,166.0,7
7,167.0,7
7,168.0,7
7,169.0,7
7,170.0,7
7,171.0,7
7,172.0,7
7,173.0,7
7,174.0,7
7,175.0,7
7,176.0,7
7,177.0,7
7,178.0,7
7,179.0,7
7,180.0,7
7,181.0,7
7,182.0,7
7,183.0,7
7,184.0,7
7,185.0,7
7,186.0,6
7,187.0,6
7,188.0,6
7,189.0,6
7,190.0,6
7,191.0,6
7,192.0,6
7,193.0,6
7,194.0,6
7,195.0,6
7,196.0,6
7,197.0,6
7,198.0,6
7,199.0,6
7,200.0,6
7,201.0,6
7,202.0,6
7,203.0,6
7,204.0,6
7,205.0,6
7,206.0,6
7,207.0,6
7,208.0,6
7,209.0,6
7,210.0,6
7,211.0,6
7,212.0,6
7,213.0,6
7,214.0,6
7,215.0,6
7,216.0,6
7,217.0,6
7,218.0,6
7,219.0,6
7,220.0,6
7,221.0,6
7,222.0,6
7,223.0,6
7,224.0,5
7,225.0,5
7,226.0,5
7,227.0,5
7,228.0,5
7,229.0,5
7,230.0,4
7,231.0,4
7,232.0,4
7,233.0,4
7,234.0,4
7,235.0,4
7,236.0,4
7,237.0,4
7,238.0,4
7,239.0,4
7,240.0,4
7,241.0,4
7,242.0,3
7,243.0,3
7,244.0,3
7,245.0,3
7,246.0,3
7,247.0,3
7,248.0,3
7,249.0,3
7,250.0,3
7,251.0,3
7,252.0,3
7,253.0,3
7,254.0,3
7,255.0,3
7,256.0,3
7,257.0,3
7,258.0,3
7,259.0,3
7,260.0,3
7,261.0,3
7,262.0,3
7,263.0,3
7,264.0,3
7,265.0,3
7,266.0,3
7,267.0,3
7,268.0,3
7,269.0,3
7,270.0,3
7,271.0,3
7,272.0,3
7,273.0,3
7,274.0,3
7,275.0,3
7,276.0,3
7,277.0,3
7,278.0,3
7,279.0,3
7,280.0,3
7,281.0,3
7,282.0,3
7,283.0,3
7,284.0,3
7,285.0,3
7,286.0,3
7,287.0,3
7,288.0,3
7,289.0,3
7,290.0,3
7,291.0,3
7,292.0,3
7,293.0,3
7,294.0,3
7,295.0,3
7,296.0,3
7,297.0,3
7,298.0,3
7,299.0,3
7,300.0,3
7,301.0,3
7,302.0,3
7,303.0,3
7,304.0,3
7,305.0,3
7,306.0,3
7,307.0,3
7,308.0,3
7,309.0,3
7,310.0,3
7,311.0,3
7,312.0,3
7,313.0,3
7,314.0,3
7,315.0,3
7,316.0,3
7,317.0,3
7,318.0,3
7,319.0,3
7,320.0,3
7,321.0,3
7,322.0,3
7,323.0,3
7,324.0,3
7,325.0,3
7,326.0,3
7,327.0,3
7,328.0,3
7,329.0,3
7,330.0,3
7,331.0,3
7,332.0,3
7,333.0,3
7,334.0,2
7,335.0,2
7,336.0,2
7,337.0,2
7,338.0,2
7,339.0,2
7,340.0,2
7,341.0,2
7,342.0,2
7,343.0,2
7,344.0,2
7,345.0,2
7,346.0,1
7,347.0,1
7,348.0,1
7,349.0,1
7,350.0,1
7,351.0,1
7,352.0,1
7,353.0,1
7,354.0,1
7,355.0,1
7,356.0,1
7,357.0,1
7,358.0,1
7,359.0,1
7,360.0,1
7,361.0,1
7,362.0,1
7,363.0,1
7,364.0,1
7,365.0,1
7,366.0,1
7,367.0,1
7,368.0,1
7,369.0,1
7,370.0,1
7,371.0,1
7,372.0,1
7,373.0,1
7,374.0,1
7,375.0,1
7,376.0,1
7,377.0,1
7,378.0,1
7,379.0,1
7,380.0,1
7,381.0,1
7,382.0,1
7,383.0,1
7,384.0,1
7,385.0,1
7,386.0,1
7,387.0,1
7,388.0,1
7,389.0,1
7,390.0,1
7,391.0,1
7,392.0,1
7,393.0,1
7,394.0,1
7,395.0,1
7,396.0,1
7,397.0,1
7,398.0,1
7,399.0,1
7,400.0,1
7,401.0,1
7,402.0,1
7,403.0,1
7,404.0,1
7,405.0,1
7,406.0,1
7,407.0,1
7,408.0,1
7,409.0,1
7,410.0,1
7,411.0,1
7,412.0,1
7,413.0,1
7,414.0,1
7,415.0,1
7,416.0,1
7,417.0,1
7,418.0,1
7,419.0,1
7,420.0,1
7,421.0,1
7,422.0,1
7,423.0,1
7,424.0,1
7,425.0,1
7,426.0,1
7,427.0,1
7,428.0,1
7,429.0,1
7,430.0,1
7,431.0,1
7,432.0,1
7,433.0,1
7,434.0,1
7,435.0,1
7,436.0,1
7,437.0,1
7,438.0,1
7,439.0,1
7,440.0,1
7,441.0,1
7,442.0,1
7,443.0,1
7,444.0,1
7,445.0,1
7,446.0,1
7,447.0,1
7,448.0,1
7,449.0,1
7,450.0,1
7,451.0,1
7,452.0,1
7,453.0,1
7,454.0,1
7,455.0,1
7,456.0,1
7,457.0,1
7,458.0,1
7,459.0,1
7,460.0,1
7,461.0,1
7,462.0,1
7,463.0,1
7,464.0,1
7,465.0,1
7,466.0,1
7,467.0,1
7,468.0,1
7,469.0,1
7,470.0,1
7,471.0,1
7,472.0,1
7,473.0,1
7,474.0,1
7,475.0,1
7,476.0,1
7,477.0,1
7,478.0,1
7,479.0,1
7,480.0,1
7,481.0,1
7,482.0,1
7,483.0,1
7,484.0,1
7,485.0,1
7,486.0,1
7,487.0,1
7,488.0,1
7,489.0,1
7,490.0,1
7,491.0,1
7,492.0,1
7,493.0,1
7,494.0,1
7,495.0,1
7,496.0,1
7,497.0,1
7,498.0,1
7,499.0,1
7,500.0,1
7,501.0,1
7,502.0,1
7,503.0,1
7,504.0,1
7,505.0,1
7,506.0,1
7,507.0,1
7,508.0,1
7,509.0,1
7,510.0,1
7,511.0,1
7,512.0,1
7,513.0,1
7,514.0,1
7,515.0,1
7,516.0,1
7,517.0,1
7,518.0,1
7,519.0,1
7,520.0,1
7,521.0,1
7,522.0,1
7,523.0,1
7,524.0,1
7,525.0,1
7,526.0,1
7,527.0,1
7,528.0,1
7,529.0,1
7,530.0,1
7,531.0,1
7,532.0,1
7,533.0,1
7,534.0,1
7,535.0,1
7,536.0,1
7,537.0,1
7,538.0,1
7,539.0,1
7,540.0,1
7,541.0,1
7,542.0,1
7,543.0,1
7,544.0,1
7,545.0,1
7,546.0,1
7,547.0,1
7,548.0,1
7,549.0,1
7,550.0,1
7,551.0,1
7,552.0,1
7,553.0,1
7,554.0,1
7,555.0,1
7,556.0,1
7,557.0,1
7,558.0,1
7,559.0,1
7,560.0,1
7,561.0,1
7,562.0,1
7,563.0,1
7,564.0,1
7,565.0,1
7,566.0,1
7,567.0,1
7,568.0,1
7,569.0,1
7,570.0,1
7,571.0,1
7,572.0,1
7,573.0,1
7,574.0,1
7,575.0,1
7,576.0,1
7,577.0,1
7,578.0,1
7,579.0,1
7,580.0,1
7,581.0,1
7,582.0,1
7,583.0,1
7,584.0,1
7,585.0,1
7,586.0,1
7,587.0,1
7,588.0,1
7,589.0,1
7,590.0,1
7,591.0,1
7,592.0,1
7,593.0,1
7,594.0,1
7,595.0,1
7,596.0,1
7,597.0,1
7,598.0,1
7,599.0,1
7,600.0,1
7,601.0,1
7,602.0,1
7,603.0,1
7,604.0,1
7,605.0,1
7,606.0,1
7,607.0,1
7,608.0,1
7,609.0,1
7,610.0,1
7,611.0,1
7,612.0,1
7,613.0,1
7,614.0,1
7,615.0,1
7,616.0,1
7,617.0,1
7,618.0,1
7,619.0,1
7,620.0,1
7,621.0,1
7,622.0,1
7,623.0,1
7,624.0,1
7,625.0,1
7,626.0,1
7,627.0,1
7,628.0,1
7,629.0,1
7,630.0,0
9,1.0,25
9,2.0,24
9,3.0,24
9,4.0,23
9,5.0,23
9,6.0,23
9,7.0,23
9,8.0,23
9,9.0,23
9,10.0,22
9,11.0,22
9,12.0,21
9,13.0,21
9,14.0,21
9,15.0,20
9,16.0,20
9,17.0,20
9,18.0,20
9,19.0,20
9,20.0,20
9,21.0,20
9,22.0,19
9,23.0,19
9,24.0,18
9,25.0,17
9,26.0,17
9,27.0,15
9,28.0,14
9,29.0,14
9,30.0,14
9,31.0,14
9,32.0,12
9,33.0,12
9,34.0,12
9,35.0,11
9,36.0,11
9,37.0,10
9,38.0,10
9,39.0,8
9,40.0,8
9,41.0,8
9,42.0,8
9,43.0,8
9,44.0,7
9,45.0,7
9,46.0,7
9,47.0,7
9,48.0,7
9,49.0,7
9,50.0,6
9,51.0,6
9,52.0,5
9,53.0,5
9,54.0,5
9,55.0,5
9,56.0,5
9,57.0,5
9,58.0,5
9,59.0,5
9,60.0,5
9,61.0,5
9,62.0,5
9,63.0,5
9,64.0,5
9,65.0,5
9,66.0,4
9,67.0,4
9,68.0,4
9,69.0,4
9,70.0,4
9,71.0,4
9,72.0,4
9,73.0,4
9,74.0,4
9,75.0,4
9,76.0,4
9,77.0,4
9,78.0,4
9,79.0,4
9,80.0,4
9,81.0,4
9,82.0,4
9,83.0,4
9,84.0,4
9,85.0,4
9,86.0,4
9,87.0,4
9,88.0,4
9,89.0,4
9,90.0,4
9,91.0,4
9,92.0,4
9,93.0,4
9,94.0,4
9,95.0,4
9,96.0,4
9,97.0,4
9,98.0,4
9,99.0,4
9,100.0,3
9,101.0,3
9,102.0,3
9,103.0,3
9,104.0,3
9,105.0,3
9,106.0,3
9,107.0,3
9,108.0,3
9,109.0,3
9,110.0,3
9,111.0,3
9,112.0,3
9,113.0,3
9,114.0,2
9,115.0,2
9,116.0,2
9,117.0,2
9,118.0,2
9,119.0,2
9,120.0,2
9,121.0,2
9,122.0,2
9,123.0,2
9,124.0,2
9,125.0,2
9,126.0,2
9,127.0,2
9,128.0,2
9,129.0,2
9,130.0,1
9,131.0,1
9,132.0,1
9,133.0,1
9,134.0,1
9,135.0,1
9,136.0,1
9,137.0,1
9,138.0,1
9,139.0,1
9,140.0,1
9,141.0,1
9,142.0,1
9,143.0,1
9,144.0,1
9,145.0,1
9,146.0,1
9,147.0,1
9,148.0,1
9,149.0,1
9,150.0,1
9,151.0,1
9,152.0,1
9,153.0,1
9,154.0,1
9,155.0,1
9,156.0,1
9,157.0,1
9,158.0,1
9,159.0,1
9,160.0,1
9,161.0,1
9,162.0,1
9,163.0,1
9,164.0,1
9,165.0,1
9,166.0,1
9,167.0,1
9,168.0,1
9,169.0,1
9,170.0,1
9,171.0,1
9,172.0,1
9,173.0,1
9,174.0,1
9,175.0,1
9,176.0,1
9,177.0,1
9,178.0,1
